material_thermal_conductivity,material_cost_per_kg,material_density,llm_current_cooling_type,llm_ambient_temperature,llm_thermal_output,predicted_pue,predicted_throughput_gain
1500.0,120.0,2200,1,22.30198083591123,462.0041167577579,1.3568,5.6991
1500.0,120.0,2200,2,21.434381766594615,569.5448124899752,1.1979,6.4208
1500.0,120.0,2200,1,27.640868818050432,678.9555438699401,1.327,3.878
1500.0,120.0,2200,0,24.24304893785287,710.3438363335742,1.5321,2.0593
1500.0,120.0,2200,1,29.04795019307973,723.1775468144746,1.337,3.6409
1500.0,120.0,2200,0,27.419748284123287,692.2032493002807,1.5646,2.1132
1500.0,120.0,2200,0,24.85375573710109,464.3246115573737,1.5444,3.1503
1500.0,120.0,2200,0,19.5771758920265,399.6273839385916,1.558,3.6604
1500.0,120.0,2200,0,30.597915760481253,520.0629063734548,1.5498,2.8127
1500.0,120.0,2200,1,23.93308946019552,512.981008305749,1.3833,5.1327
1500.0,120.0,2200,0,20.160829305345874,419.22292002997165,1.559,3.4893
1500.0,120.0,2200,2,31.79953368152472,507.5681228126628,1.2095,7.2048
1500.0,120.0,2200,0,31.65460003567167,703.9278564242418,1.5539,2.078
1500.0,120.0,2200,1,25.969804590936526,463.5365329272396,1.3844,5.6802
1500.0,120.0,2200,0,19.452663970195296,422.86741146242275,1.5576,3.4592
1500.0,120.0,2200,1,29.805006507175264,467.6661059635542,1.3404,5.6301
1500.0,120.0,2200,1,23.333084901629704,354.3733416351229,1.3796,7.43
1500.0,120.0,2200,1,27.568738614742067,710.0017186302493,1.3705,3.7084
1500.0,120.0,2200,1,29.276869498803762,388.35627510578036,1.3487,6.7799
1500.0,120.0,2200,0,19.65782875824374,663.0624204497763,1.5692,2.2061
1500.0,120.0,2200,2,22.531901936283262,515.9315830738487,1.1746,7.088
1500.0,120.0,2200,0,22.46732306627819,378.7757681375489,1.5506,3.8619
1500.0,120.0,2200,1,31.80213171873429,747.1266699318898,1.338,3.5242
1500.0,120.0,2200,1,29.867284488270442,725.716516074097,1.3647,3.6281
1500.0,120.0,2200,2,24.8305247103827,661.0488798681627,1.2215,5.532
1500.0,120.0,2200,1,25.376141991457267,390.0230514946893,1.3891,6.7509
1500.0,120.0,2200,2,27.489819255656364,491.4352858885379,1.1839,7.4414
1500.0,120.0,2200,0,29.853463881108272,370.807070866353,1.574,3.9448
1500.0,120.0,2200,0,27.919009652692033,642.634341610748,1.5767,2.2762
1500.0,120.0,2200,2,31.332138543259518,514.0377168324864,1.1602,7.1142
1500.0,120.0,2200,0,26.60573895031736,542.7114514771602,1.5372,2.6953
1500.0,120.0,2200,0,25.726850704663917,695.8570482531304,1.5525,2.1021
1500.0,120.0,2200,2,23.40141846874476,375.31851406478654,1.1511,9.7436
1500.0,120.0,2200,2,29.788586608979564,571.3366920372919,1.181,6.4007
1500.0,120.0,2200,0,18.6871308810016,643.2138811854663,1.5347,2.2742
1500.0,120.0,2200,1,21.72285896280211,466.97576270692053,1.3677,5.6384
1500.0,120.0,2200,0,18.38265464160287,685.2723538336968,1.5487,2.1346
1500.0,120.0,2200,2,21.45004065545284,581.269150487321,1.16,6.2913
1500.0,120.0,2200,1,22.393563519959415,629.6482244985867,1.4032,4.1817
1500.0,120.0,2200,1,30.666061918925898,558.8392558030864,1.3844,4.7116
1500.0,120.0,2200,1,24.43315307840953,479.1398381980425,1.3822,5.4953
1500.0,120.0,2200,2,20.01513596681761,499.6582415723911,1.1586,7.3189
1500.0,120.0,2200,2,31.114873851245658,719.53784004627,1.2126,5.0824
1500.0,120.0,2200,1,20.48606685514663,644.4121075306628,1.3933,4.0859
1500.0,120.0,2200,1,30.31474582178233,680.0464814941453,1.3307,3.8718
1500.0,120.0,2200,1,28.118142466783105,741.3742773113561,1.3639,3.5515
1500.0,120.0,2200,1,29.833739557660607,609.9835550510031,1.3217,4.3165
1500.0,120.0,2200,0,20.633505466360802,439.4196028857435,1.5593,3.3289
1500.0,120.0,2200,2,29.7380294907679,522.9578843309274,1.1407,6.9928
1500.0,120.0,2200,2,21.194533388285006,712.8547443526493,1.1556,5.13
1500.0,120.0,2200,0,27.311578716877662,643.9691666332359,1.5791,2.2715
1500.0,120.0,2200,2,18.872217980909063,516.4134069109814,1.1415,7.0814
1500.0,120.0,2200,0,25.569441427506277,397.84301688900365,1.5583,3.6768
1500.0,120.0,2200,0,21.497332509499458,417.5035267653076,1.5379,3.5036
1500.0,120.0,2200,0,20.434663700611562,378.46458497672836,1.5739,3.865
1500.0,120.0,2200,1,22.651950044363975,486.8012331227675,1.3612,5.4088
1500.0,120.0,2200,1,21.051302668177744,639.8998156852629,1.4027,4.1147
1500.0,120.0,2200,1,23.02167436050142,407.6375714859662,1.3759,6.4592
1500.0,120.0,2200,0,26.8223060441789,500.1994578835449,1.5476,2.9244
1500.0,120.0,2200,0,19.270374658724936,597.3729634764986,1.5361,2.4487
1500.0,120.0,2200,1,24.32273482411229,478.20502290358684,1.3385,5.506
1500.0,120.0,2200,2,31.96635447373955,353.91242223375787,1.1746,10.3329
1500.0,120.0,2200,0,25.52768387798725,541.4056447943283,1.5462,2.7018
1500.0,120.0,2200,0,30.708481675057264,373.8756794310046,1.5762,3.9125
1500.0,120.0,2200,1,24.346916498514442,384.3106909751937,1.3887,6.8512
1500.0,120.0,2200,1,30.175992326424876,440.8162522776519,1.3803,5.973
1500.0,120.0,2200,1,29.994400596324937,604.655689431743,1.3835,4.3545
1500.0,120.0,2200,0,18.224758088212138,531.1633753447907,1.5324,2.7539
1500.0,120.0,2200,0,20.826971681250434,522.0610601744313,1.5467,2.8019
1500.0,120.0,2200,2,25.723469940572514,551.8727962092668,1.1645,6.6264
1500.0,120.0,2200,0,20.092551567110732,472.30197034478346,1.5567,3.0971
1500.0,120.0,2200,2,30.818376988173767,709.8764581525004,1.2391,5.1515
1500.0,120.0,2200,1,21.40543239993702,550.4195561469423,1.3657,4.7836
1500.0,120.0,2200,0,19.865313334411702,561.8975307810708,1.574,2.6033
1500.0,120.0,2200,2,25.252085220606055,351.4355847581208,1.1548,10.4057
1500.0,120.0,2200,0,22.009523242996256,352.36319847358095,1.5528,4.1513
1500.0,120.0,2200,2,18.164637275169234,355.2244680647227,1.1906,10.2947
1500.0,120.0,2200,0,25.29183859984545,749.0263308096221,1.5544,1.9529
1500.0,120.0,2200,1,28.871229849126436,579.9776626063945,1.3659,4.5398
1500.0,120.0,2200,2,25.6959957041451,505.6060155619648,1.1486,7.2328
1500.0,120.0,2200,0,21.109291917020204,722.1709876931948,1.5578,2.0255
1500.0,120.0,2200,2,28.323515463304823,469.1362785482796,1.2514,7.7951
1500.0,120.0,2200,2,28.932127749622087,728.9117373532649,1.1694,5.017
1500.0,120.0,2200,1,23.039082071431153,402.79419514396693,1.3509,6.5368
1500.0,120.0,2200,0,19.58088156883482,618.4207785098477,1.5574,2.3653
1500.0,120.0,2200,2,21.30117474490909,600.5678256071931,1.169,6.0891
1500.0,120.0,2200,0,22.015493965914235,596.2308040356884,1.5321,2.4534
1500.0,120.0,2200,2,19.352525015616404,687.0586070343477,1.192,5.3226
1500.0,120.0,2200,0,29.669783145826067,353.52078704794974,1.5363,4.1377
1500.0,120.0,2200,0,27.77158263030806,597.3497613510691,1.5431,2.4488
1500.0,120.0,2200,0,22.27501699463853,613.0364381413567,1.5637,2.3861
1500.0,120.0,2200,0,29.41371358925433,702.6225069679178,1.5702,2.0819
1500.0,120.0,2200,1,18.142359454134745,395.524921487811,1.3855,6.657
1500.0,120.0,2200,0,20.284272997659645,669.3509156387643,1.5491,2.1854
1500.0,120.0,2200,1,28.131761379091238,511.05896707393566,1.3726,5.152
1500.0,120.0,2200,2,31.861128394274083,520.8548660915865,1.2036,7.021
1500.0,120.0,2200,1,21.938467734483183,477.25275758353774,1.4038,5.517
1500.0,120.0,2200,0,23.30453241061553,471.117228612448,1.5746,3.1049
1500.0,120.0,2200,2,23.53033183700167,714.7974595505121,1.23,5.1161
1500.0,120.0,2200,1,23.85621007030192,686.6193354084339,1.3638,3.8347
1500.0,120.0,2200,2,22.23336581719174,481.9396683042173,1.1586,7.588
1500.0,120.0,2200,0,31.82490796036635,662.6108691326303,1.5521,2.2076
1500.0,120.0,2200,0,20.71021910834203,397.32775650077264,1.5631,3.6815
1500.0,120.0,2200,1,25.51250592445492,473.30942843734834,1.3483,5.563
1500.0,120.0,2200,2,18.732259192687266,701.8040822715986,1.1683,5.2108
1500.0,120.0,2200,2,26.554226496444407,487.805176149059,1.1368,7.4967
1500.0,120.0,2200,0,24.918066826872384,709.1636761949397,1.545,2.0627
1500.0,120.0,2200,2,25.78430534278829,410.280958515466,1.1531,8.9133
1500.0,120.0,2200,2,19.965645597337108,621.3878904361671,1.2436,5.8851
1500.0,120.0,2200,1,28.94635511659689,698.4406119175253,1.3625,3.7698
1500.0,120.0,2200,0,18.039035124578124,562.2767943911382,1.545,2.6015
1500.0,120.0,2200,0,31.97653307994935,745.2362545610879,1.5489,1.9628
1500.0,120.0,2200,0,19.41815089657762,606.6961127458658,1.5341,2.4111
1500.0,120.0,2200,1,30.914753134621723,567.1434808617677,1.3639,4.6426
1500.0,120.0,2200,0,20.01259290552786,411.8688425376871,1.5743,3.5516
1500.0,120.0,2200,1,27.928122161405863,517.8730587156052,1.3658,5.0843
1500.0,120.0,2200,0,24.310819656466087,523.4027244739634,1.5787,2.7947
1500.0,120.0,2200,2,29.5068749578258,475.56320615550675,1.2448,7.6897
1500.0,120.0,2200,1,23.47800189696273,742.1344350287909,1.3991,3.5479
1500.0,120.0,2200,2,31.434327356247575,666.6534807240746,1.2327,5.4855
1500.0,120.0,2200,0,18.25971240306293,585.2708146356639,1.5475,2.4993
1500.0,120.0,2200,2,28.70592148479136,410.2639435643049,1.2093,8.9136
1500.0,120.0,2200,2,22.968881555192677,734.4729870623443,1.1717,4.979
1500.0,120.0,2200,2,22.728634047692616,468.1467709458988,1.2195,7.8115
1500.0,120.0,2200,2,19.67903600377438,589.3032741371777,1.1514,6.2055
1500.0,120.0,2200,0,30.107485432821406,547.5124181368996,1.5468,2.6717
1500.0,120.0,2200,0,22.746794262453164,457.3882206377987,1.5517,3.1981
1500.0,120.0,2200,1,30.961302743534368,494.96562389526497,1.3648,5.3196
1500.0,120.0,2200,0,18.37395249065628,580.9379542460467,1.5583,2.518
1500.0,120.0,2200,0,24.87370503849822,389.04833772884774,1.542,3.7599
1500.0,120.0,2200,1,23.184599354074983,651.3013371111231,1.3701,4.0427
1500.0,120.0,2200,0,30.697181651335413,374.58115783948216,1.5695,3.9051
1500.0,120.0,2200,1,31.23372420984083,716.056020233644,1.3531,3.6771
1500.0,120.0,2200,2,18.14110188020942,424.4553377946273,1.1787,8.6156
1500.0,120.0,2200,1,20.51560566554348,684.6902578323563,1.3366,3.8455
1500.0,120.0,2200,0,29.50732306635392,650.340747817771,1.5701,2.2492
1500.0,120.0,2200,1,30.60668100980127,602.9973180161538,1.3741,4.3665
1500.0,120.0,2200,1,27.110917279115128,581.5085260155605,1.3405,4.5279
1500.0,120.0,2200,1,26.906227876403204,390.7832688274169,1.4,6.7377
1500.0,120.0,2200,1,27.889513177726457,628.8360989374391,1.3756,4.1871
1500.0,120.0,2200,2,22.851903833586725,469.3981521984567,1.1766,7.7907
1500.0,120.0,2200,0,19.51436463700519,449.57834862567313,1.5468,3.2537
1500.0,120.0,2200,2,23.652462413995615,717.6567644233967,1.1301,5.0957
1500.0,120.0,2200,0,24.988191806781966,686.0160715626604,1.5616,2.1323
1500.0,120.0,2200,2,24.59119927256892,372.16288375066785,1.1851,9.8262
1500.0,120.0,2200,2,24.351822727035874,728.0826093222527,1.2034,5.0227
1500.0,120.0,2200,0,26.85605690188919,398.8325135904409,1.5329,3.6676
1500.0,120.0,2200,0,19.311069454280315,501.50855772335774,1.5345,2.9168
1500.0,120.0,2200,1,23.716788574192865,430.78174831725886,1.3942,6.1121
1500.0,120.0,2200,2,29.273712623378977,653.3544641882792,1.1569,5.5972
1500.0,120.0,2200,2,26.767218287404965,462.38302325536813,1.1367,7.9089
1500.0,120.0,2200,0,31.877652058134522,455.33311855577676,1.5661,3.2125
1500.0,120.0,2200,0,27.667133668082972,696.4525176180645,1.5659,2.1003
1500.0,120.0,2200,1,26.765771439682503,414.6714922835631,1.3199,6.3496
1500.0,120.0,2200,1,23.537834991195332,506.41868489131906,1.357,5.1993
1500.0,120.0,2200,1,22.451941027775632,477.1952742296818,1.4007,5.5177
1500.0,120.0,2200,2,21.97930018131254,500.9101815388485,1.1584,7.3006
1500.0,120.0,2200,0,21.568377333949897,697.4247564322316,1.5719,2.0974
1500.0,120.0,2200,1,26.089729581033218,473.5755698693191,1.3553,5.5598
1500.0,120.0,2200,2,26.551987646303214,385.9682523132739,1.2428,9.4747
1500.0,120.0,2200,2,22.030869984141454,641.5618752845749,1.141,5.7001
1500.0,120.0,2200,0,27.30069861739655,628.8483307450274,1.5658,2.3261
1500.0,120.0,2200,1,28.60581902289988,528.0514557129098,1.3817,4.9863
1500.0,120.0,2200,0,26.25866469732083,547.9508668556715,1.5675,2.6695
1500.0,120.0,2200,1,21.660079907952966,517.0056391602684,1.3331,5.0928
1500.0,120.0,2200,1,30.53381357318385,609.817205157507,1.3289,4.3177
1500.0,120.0,2200,0,19.073809571323096,727.5664116434268,1.5562,2.0105
1500.0,120.0,2200,0,22.283019183721173,519.8214226072373,1.5691,2.814
1500.0,120.0,2200,1,23.579437973346636,414.68141882946225,1.338,6.3495
1500.0,120.0,2200,0,29.723302720719964,604.581793415342,1.5784,2.4195
1500.0,120.0,2200,0,21.384112456249092,363.5119327816679,1.5787,4.024
1500.0,120.0,2200,0,24.863116318390006,381.73671823150244,1.5689,3.8319
1500.0,120.0,2200,1,20.25852733862758,370.04790874560376,1.3566,7.1153
1500.0,120.0,2200,1,22.85072302100922,553.0213328170585,1.3808,4.7611
1500.0,120.0,2200,0,28.32569624529568,637.6329895184418,1.5342,2.2941
1500.0,120.0,2200,1,26.95656549681247,425.3039604676367,1.4035,6.1909
1500.0,120.0,2200,2,23.22547217084197,382.029752887391,1.2093,9.5724
1500.0,120.0,2200,1,27.423868371740667,413.11959107798543,1.3361,6.3735
1500.0,120.0,2200,2,22.071381249506036,463.46042559670394,1.1827,7.8905
1500.0,120.0,2200,0,27.75346307082078,667.536918383035,1.5719,2.1913
1500.0,120.0,2200,0,28.30029122585784,467.6992676907936,1.5339,3.1276
1500.0,120.0,2200,1,28.173636467560733,403.57563604470926,1.3255,6.5242
1500.0,120.0,2200,0,18.56136804502454,502.8129477924366,1.5508,2.9092
1500.0,120.0,2200,0,26.39284993817182,567.8970027821927,1.5499,2.5758
1500.0,120.0,2200,1,18.854051282041752,494.2110018550703,1.3672,5.3277
1500.0,120.0,2200,0,31.959764079895514,453.7273778460923,1.5661,3.2239
1500.0,120.0,2200,0,18.673410423225544,395.03739696189814,1.5771,3.7029
1500.0,120.0,2200,2,27.61056124821151,590.8522494863859,1.1674,6.1893
1500.0,120.0,2200,0,29.715623359258494,637.8188673136276,1.5537,2.2934
1500.0,120.0,2200,2,22.524621658299814,726.115935747054,1.2047,5.0363
1500.0,120.0,2200,1,21.660174820073756,441.4007677651502,1.3615,5.9651
1500.0,120.0,2200,2,31.94877910791933,377.405730999263,1.1557,9.6897
1500.0,120.0,2200,1,25.9600627783329,467.3254875981727,1.3465,5.6342
1500.0,120.0,2200,0,19.771825163700594,679.3172995720238,1.5597,2.1533
1500.0,120.0,2200,2,21.048401090345642,373.15282743155865,1.1323,9.8001
1500.0,120.0,2200,2,21.94318079365239,728.3824428025035,1.2402,5.0206
1500.0,120.0,2200,1,26.900856380402672,387.29180803870327,1.3764,6.7985
1500.0,120.0,2200,2,28.29862763168326,561.9589307771081,1.1554,6.5075
1500.0,120.0,2200,2,27.055690065104812,429.6194672798496,1.1649,8.5121
1500.0,120.0,2200,2,21.06038912280993,625.3384830966936,1.1472,5.8479
1500.0,120.0,2200,0,25.47401536319932,620.3051740789153,1.58,2.3582
1500.0,120.0,2200,0,21.4800530384666,699.6998482446711,1.5551,2.0906
1500.0,120.0,2200,1,31.756380785624785,483.1194890336747,1.3366,5.45
1500.0,120.0,2200,2,31.43928275646001,502.9247085689153,1.1942,7.2714
1500.0,120.0,2200,1,20.755111340614704,395.03009533643774,1.4016,6.6653
1500.0,120.0,2200,0,18.586188084802558,704.5426128049035,1.5386,2.0762
1500.0,120.0,2200,1,25.506847131789442,571.3295366095706,1.33,4.6085
1500.0,120.0,2200,0,23.861422233014007,709.4303764755114,1.5789,2.0619
1500.0,120.0,2200,0,22.478040079050018,462.27087720183596,1.5372,3.1643
1500.0,120.0,2200,2,21.79861499612105,404.98621750959325,1.1616,9.0298
1500.0,120.0,2200,0,19.464882434853262,708.4874210471179,1.5652,2.0646
1500.0,120.0,2200,0,22.97798491936244,573.8792192670169,1.5597,2.5489
1500.0,120.0,2200,1,29.17536598439736,524.6903986797324,1.3376,5.0182
1500.0,120.0,2200,0,19.38096649691943,736.7381349131758,1.5588,1.9855
1500.0,120.0,2200,0,31.267026987451775,497.62327497654803,1.5485,2.9395
1500.0,120.0,2200,2,21.136788346433647,397.6914611343143,1.1432,9.1954
1500.0,120.0,2200,1,19.345013325001357,664.0634754688423,1.3279,3.965
1500.0,120.0,2200,0,20.874266225874546,578.8284970541987,1.5694,2.5271
1500.0,120.0,2200,1,22.637390203080702,709.4599583466666,1.3933,3.7113
1500.0,120.0,2200,2,26.98655737889617,431.63790925311594,1.17,8.4722
1500.0,120.0,2200,0,23.635074176758646,677.5842310886176,1.5707,2.1588
1500.0,120.0,2200,1,21.526832036813968,588.2147594329625,1.3573,4.4763
1500.0,120.0,2200,2,22.31377673845016,544.043652871822,1.2066,6.7218
1500.0,120.0,2200,2,31.314402587506123,463.1511374253221,1.139,7.8958
1500.0,120.0,2200,2,18.771219765902682,509.6763014409652,1.2302,7.175
1500.0,120.0,2200,0,19.737595671340546,601.3341801912587,1.5635,2.4326
1500.0,120.0,2200,1,20.353312311270702,643.5590484109915,1.3304,4.0913
1500.0,120.0,2200,0,31.29138498770166,720.4120580458056,1.544,2.0305
1500.0,120.0,2200,2,26.319196067484672,472.6662562137686,1.1419,7.7368
1500.0,120.0,2200,0,23.04604977789039,642.9376928921617,1.5342,2.2751
1500.0,120.0,2200,1,30.093946186059576,396.18622022132894,1.3889,6.6459
1500.0,120.0,2200,2,24.972684623011993,711.4827412804328,1.2263,5.1399
1500.0,120.0,2200,2,22.62324871422244,366.4210383969458,1.2512,9.9802
1500.0,120.0,2200,1,21.315640834076856,584.1600429305682,1.3448,4.5073
1500.0,120.0,2200,2,22.23618191724205,463.8062349921775,1.202,7.8846
1500.0,120.0,2200,1,20.117710232209873,726.2369285033209,1.3516,3.6255
1500.0,120.0,2200,2,23.868239342345966,371.1801037464729,1.2032,9.8522
1500.0,120.0,2200,0,31.072677208157273,426.29859161308156,1.5675,3.4313
1500.0,120.0,2200,2,19.080748221194725,451.40502420535745,1.1489,8.1012
1500.0,120.0,2200,0,21.51884719072767,392.4335166664439,1.572,3.7275
1500.0,120.0,2200,2,20.54709959996599,568.3064774711876,1.1541,6.4348
1500.0,120.0,2200,1,22.59820543528556,685.7894624173479,1.3607,3.8394
1500.0,120.0,2200,1,28.143129260579936,704.7669171537166,1.361,3.736
1500.0,120.0,2200,0,28.875594014885202,610.474682715935,1.571,2.3961
1500.0,120.0,2200,0,23.540246005382706,637.1264525180904,1.5427,2.2959
1500.0,120.0,2200,0,21.90502490561708,727.0836185529116,1.5384,2.0118
1500.0,120.0,2200,1,25.63201960513571,720.1255365546159,1.3373,3.6563
1500.0,120.0,2200,1,27.55364811334686,663.5776667845541,1.3422,3.9679
1500.0,120.0,2200,0,29.50887341221872,597.1847475705478,1.5698,2.4495
1500.0,120.0,2200,1,21.625864075624577,398.8679189664628,1.3862,6.6012
1500.0,120.0,2200,1,28.636795358870636,587.3937614704671,1.3246,4.4825
1500.0,120.0,2200,0,24.837048072968443,464.3579736285424,1.5742,3.1501
1500.0,120.0,2200,1,26.057508303688117,563.1716814393826,1.3815,4.6753
1500.0,120.0,2200,0,25.08057055243509,510.2530115812673,1.554,2.8668
1500.0,120.0,2200,1,30.92475853646075,517.736706650105,1.3945,5.0856
1500.0,120.0,2200,2,22.8614792396873,591.4445058108454,1.1343,6.1831
1500.0,120.0,2200,0,18.234667406003634,625.4530115188443,1.5642,2.3387
1500.0,120.0,2200,0,24.545988657519427,716.3135319243997,1.5447,2.0421
1500.0,120.0,2200,2,23.461256518513512,389.98754221846093,1.1399,9.3771
1500.0,120.0,2200,0,29.03908435181247,643.580047384419,1.5725,2.2729
1500.0,120.0,2200,2,22.801073936107876,724.0098781516563,1.1311,5.051
1500.0,120.0,2200,2,23.109685540898845,442.1932310205235,1.1673,8.27
1500.0,120.0,2200,0,27.72391768624918,398.0749066517515,1.5433,3.6746
1500.0,120.0,2200,0,25.53819442086987,655.8289405781982,1.5374,2.2304
1500.0,120.0,2200,1,20.275230007337278,723.0119442807729,1.3267,3.6417
1500.0,120.0,2200,2,26.2538460693038,618.6834637502826,1.1867,5.9108
1500.0,120.0,2200,2,22.95685185007483,441.14027876833677,1.1896,8.2898
1500.0,120.0,2200,1,18.202496365662977,682.0046531418877,1.3472,3.8607
1500.0,120.0,2200,1,25.47704659943821,606.1736615925615,1.367,4.3436
1500.0,120.0,2200,2,25.47011606013018,597.2410973619978,1.2333,6.1231
1500.0,120.0,2200,1,24.904511748363728,443.18580450840045,1.3881,5.9411
1500.0,120.0,2200,1,20.42448392654621,681.4047586288458,1.3184,3.8641
1500.0,120.0,2200,2,24.253799277541567,559.4093614183045,1.1846,6.5372
1500.0,120.0,2200,1,22.289514725239627,458.41256308126367,1.3845,5.7437
1500.0,120.0,2200,1,20.17401901085725,695.4473415771649,1.3962,3.7861
1500.0,120.0,2200,0,24.476139038555424,456.32087200100693,1.5801,3.2056
1500.0,120.0,2200,1,29.802308500950716,694.9054738307666,1.3801,3.789
1500.0,120.0,2200,2,25.674182488638923,529.2235961409456,1.229,6.91
1500.0,120.0,2200,2,21.28223348510289,458.7766267422008,1.2144,7.9711
1500.0,120.0,2200,2,23.83524633087528,678.4536073842437,1.2421,5.3901
1500.0,120.0,2200,1,25.9600363883146,546.6449735888673,1.3542,4.8167
1500.0,120.0,2200,1,22.573229151936058,528.7748470506114,1.3179,4.9794
1500.0,120.0,2200,2,19.730341781844192,410.0884802893454,1.1605,8.9174
1500.0,120.0,2200,1,27.613574154641856,360.91507749307385,1.4049,7.2953
1500.0,120.0,2200,2,30.754654166593625,745.1889045343294,1.2509,4.9074
1500.0,120.0,2200,2,28.90838617567891,737.1364870217135,1.2068,4.961
1500.0,120.0,2200,0,30.019542095435792,564.962554996988,1.5573,2.5892
1500.0,120.0,2200,2,28.633574320011395,522.0033654903043,1.1483,7.0056
1500.0,120.0,2200,0,24.530989719498624,425.0107712284894,1.5451,3.4417
1500.0,120.0,2200,0,21.721756057205166,734.622727564966,1.5567,1.9912
1500.0,120.0,2200,2,24.07724512137313,582.2277543534165,1.2123,6.281
1500.0,120.0,2200,0,20.57260865797621,547.8740130970766,1.5548,2.6699
1500.0,120.0,2200,2,30.571756635585107,574.9439067085962,1.2053,6.3605
1500.0,120.0,2200,1,25.34777394595975,737.3193729560446,1.3225,3.571
1500.0,120.0,2200,0,25.446666171181697,683.335750323876,1.5539,2.1406
1500.0,120.0,2200,1,18.183445173584563,574.7775277819233,1.3902,4.5809
1500.0,120.0,2200,2,18.84768096844409,423.98908461698363,1.2386,8.6251
1500.0,120.0,2200,0,29.478977913232,652.7105697282177,1.5623,2.2411
1500.0,120.0,2200,2,29.63307431757012,543.1708399432418,1.1457,6.7326
1500.0,120.0,2200,0,22.470811921055514,478.0246467119752,1.552,3.06
1500.0,120.0,2200,1,27.748763961251058,493.5714825548254,1.319,5.3346
1500.0,120.0,2200,0,20.13345141680686,454.36424070442644,1.5713,3.2194
1500.0,120.0,2200,2,18.474463030545458,365.8478336718299,1.1677,9.9958
1500.0,120.0,2200,2,29.623094638054116,634.6785522550006,1.1543,5.7619
1500.0,120.0,2200,2,18.19071509545861,503.135408010397,1.1844,7.2683
1500.0,120.0,2200,1,19.011544586050906,629.8645237971474,1.4012,4.1803
1500.0,120.0,2200,1,25.177854331786264,668.3935652072423,1.3437,3.9393
1500.0,120.0,2200,0,27.221725838897193,633.4596266379376,1.559,2.3092
1500.0,120.0,2200,0,26.059530016926573,673.77565204635,1.5319,2.171
1500.0,120.0,2200,0,25.99532272266792,728.8930456949499,1.5507,2.0068
1500.0,120.0,2200,2,20.484140265548906,573.8720451657217,1.15,6.3724
1500.0,120.0,2200,0,28.902957752735077,522.8783200429343,1.5389,2.7975
1500.0,120.0,2200,1,29.687945543549144,390.35564862018816,1.3889,6.7451
1500.0,120.0,2200,0,22.33148412959155,440.30278063103344,1.5442,3.3222
1500.0,120.0,2200,0,18.38374689945316,708.2736863870682,1.5639,2.0653
1500.0,120.0,2200,2,26.720540065667876,610.628821826277,1.1365,5.9888
1500.0,120.0,2200,0,23.150714755719488,591.1535373580397,1.5396,2.4744
1500.0,120.0,2200,0,18.69163914381056,602.0694427850378,1.5698,2.4296
1500.0,120.0,2200,1,22.04676042895121,447.30890761077364,1.3175,5.8863
1500.0,120.0,2200,2,24.443570182403874,354.711171928309,1.1939,10.3096
1500.0,120.0,2200,1,31.091195075449193,747.5258588738684,1.3721,3.5223
1500.0,120.0,2200,1,22.130133739438584,447.9027106739969,1.4021,5.8785
1500.0,120.0,2200,1,18.065978315406305,547.3431304097181,1.3661,4.8105
1500.0,120.0,2200,2,21.79724023325871,576.2138763028511,1.165,6.3465
1500.0,120.0,2200,0,29.512430235341803,729.9408982249831,1.5755,2.004
1500.0,120.0,2200,2,24.73494692889939,424.5346395971057,1.2318,8.614
1500.0,120.0,2200,2,18.66022555736889,465.67668931704645,1.1744,7.853
1500.0,120.0,2200,2,27.2742251737926,571.0414465544624,1.2179,6.404
1500.0,120.0,2200,1,24.27067334312018,598.0239668061686,1.3747,4.4028
1500.0,120.0,2200,0,25.94857947252695,466.5290498676207,1.5796,3.1354
1500.0,120.0,2200,2,27.937341760800187,388.5784608746218,1.14,9.4111
1500.0,120.0,2200,1,28.799334833294967,443.08857808329884,1.3861,5.9424
1500.0,120.0,2200,0,22.377757344330828,618.7013156923147,1.5405,2.3643
1500.0,120.0,2200,2,29.14907961098035,395.2419222382836,1.207,9.2524
1500.0,120.0,2200,2,29.464241925054544,581.8182568001424,1.1394,6.2854
1500.0,120.0,2200,0,31.80247264548899,398.0995607851636,1.5536,3.6744
1500.0,120.0,2200,1,21.54395688615841,707.9559938032191,1.3574,3.7192
1500.0,120.0,2200,1,19.80117567580527,357.4254253304169,1.3902,7.3666
1500.0,120.0,2200,2,25.55533400207034,522.8227444543259,1.1393,6.9946
1500.0,120.0,2200,0,28.967035315883788,659.8476966676524,1.541,2.2168
1500.0,120.0,2200,2,27.439881906315456,437.9054775269512,1.1724,8.351
1500.0,120.0,2200,2,23.95142470044322,428.39442847349585,1.1586,8.5364
1500.0,120.0,2200,2,20.78025085919542,677.6949340723075,1.2199,5.3961
1500.0,120.0,2200,0,19.240393710229366,455.80995548514267,1.5406,3.2092
1500.0,120.0,2200,0,26.92925511294586,612.752043491256,1.5804,2.3872
1500.0,120.0,2200,2,18.632942341799044,472.1121734579913,1.2464,7.7459
1500.0,120.0,2200,0,23.22321854205538,521.8617891082312,1.5486,2.803
1500.0,120.0,2200,2,18.46139823601678,641.1168504764482,1.1428,5.704
1500.0,120.0,2200,2,24.391807613241365,364.6753379781924,1.1911,10.0279
1500.0,120.0,2200,0,28.982357275308527,474.57551955391705,1.5521,3.0823
